,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160
149,-0.5876,-0.684,-0.9988,-0.9554,0.7326,-0.9996,-0.7538,-0.3022,-1,0.1589,-0.3176,0.1716,0.1594,-0.0142,0.1585,0.5203,0.4192,0.955,0.5718,0.9904,0.9984,-0.19,-0.1512,-0.8552,-0.873,-0.736,-0.999,-1,-0.7562,-1,0.0648,0.1637,0.1619,0.1613,0.0704,-0.00819999999999999,0.0524,0.994,-1,0.9958,-1,-0.1056,-0.1154,-0.1228,-0.112,-0.7418,-0.4898,-0.5266,-1,-0.8318,-0.9448,-1,0.2846,-0.665,-0.853,-0.2546,0.2358,0.1166,0.1348,0.2846,-0.0666,0.8936,-0.7292,0.8572,-0.6838,-0.013,0.993,0.9988,0.991,0.5276,0.7544,0.9744,0.718,0.8418,-0.6388,0.0278,0.00360000000000005,0.8634,-0.981,0.4124,-1,0.2947,0.3089,0.1679,-0.3344,0.6686,0.9794,0.9998,0.9398,0.4228,0.6898,0.9494,-0.1958,0.8952,0.5944,-0.7742,0.9566,-0.6582,-0.7492,-0.6992,-1,-0.3262,-0.9244,-0.9054,0.1627,0.1634,0.1645,0.6092,0.1636,0.1648,0.5596,0.9688,0.9994,-1,0.9288,0.999,0.9932,-1,-1,-1,-0.3568,-0.8734,-0.9834,-0.625,-1,0.1651,0.1704,0.1642,0.2971,0.0820000000000001,0.1638,0.4275,0.5133,-0.1196,-0.2298,-0.2842,0.417,0.711,0.7588,0.8822,0.9174,1,0.9986,-0.4222,0.0556000000000001,-0.8022,-0.6988,-0.7306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,0.4121,-0.5908,0.749,0.3959,0.8176,0.4962,0.3376,0.4758,0.29,0.0903,0.2628,0.0953999999999999,-1,-0.3804,0.0940000000000001,-0.7816,0.2638,0.8722,0.893,0.999,-1,0.6458,0.8742,0.8866,0.1998,0.568,0.6402,0.1759,0.1735,0.459,-0.635,0.0940000000000001,0.0958000000000001,0.0946,-0.6046,0.7692,0.7693,1,0.995,0.9966,0.982,0.8148,0.8302,-0.1796,-0.034,0.4652,0.2246,0.6672,0.089,0.412,0.3984,0.2622,0.7414,0.1382,0.332,0.7698,0.7755,0.6185,-0.7976,-0.8116,0.4676,0.9062,0.9498,-1,0.8296,0.8568,1,1,0.7444,0.6634,0.0691999999999999,0.9682,0.9176,-1,0.4009,0.7768,0.9758,0.8984,0.4005,0.7996,0.864,-0.8432,0.1826,-0.976,0.5682,0.6762,0.9904,0.824,0.9518,0.2622,-0.5584,0.98,0.6176,0.9435,0.956,0.9794,0.8018,0.6182,0.1756,0.4796,0.3494,0.6208,0.488,0.4022,0.0933999999999999,0.0913999999999999,0.0963000000000001,-0.9884,0.0935999999999999,0.0958000000000001,-0.2298,0.9986,0.776,0.9894,0.632,1,0.5258,-1,-1,0.0954999999999999,0.5788,0.4414,0.421,0.4186,0.4602,0.0962000000000001,-1,-1,-1,-0.9816,0.0933999999999999,-0.6764,-0.4544,0.7822,0.3766,0.225,-0.6016,-0.4604,-1,-0.2568,0.158,0.972,0.9358,0.4065,0.7697,0.7423,0.1859,0.7721,0.5211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,0.1182,0.3683,0.4426,0.1152,0.654,0.3628,0.0946,0.1407,0.2404,-0.9548,0.0732999999999999,-0.9506,0.0216000000000001,0.1858,-0.943,0.0981000000000001,-0.9206,0.0724,0.3204,0.9286,0.9446,0.5902,0.3932,0.6064,0.3195,0.1881,0.4118,0.0503,0.0477000000000001,0.3049,0.1866,-0.9524,-0.9524,-0.9522,0.1852,0.297,0.3059,0.8576,0.9662,0.9476,0.7766,0.6488,0.6558,0.4784,0.5546,0.3918,0.2547,0.2338,0.0246,0.119,0.117,0.0731999999999999,0.2748,0.2388,0.0974999999999999,0.2863,0.2978,0.2035,0.1416,0.2797,-0.8384,0.0964,0.299,0.793,0.3342,-0.4924,0.8238,0.8892,0.9406,-0.8516,-0.527,0.46,0.5862,0.5302,0.1147,0.296,0.7132,0.6699,0.1129,0.5416,0.5692,0.0461,0.0467,0.0251999999999999,-0.893,-0.2598,0.8654,0.914,0.8598,-0.9498,-0.638,0.7914,0.2132,-0.1528,0.352,0.4298,0.6312,0.4054,0.05,0.3019,0.2565,0.2128,0.3272,0.3696,-0.957,-0.9518,-0.9544,-0.7662,-0.9536,-0.9554,-0.857,0.7768,0.943,0.7902,-0.2416,0.8934,0.8442,0.9622,0.9406,0.0209999999999999,0.3719,0.3054,0.297,0.2761,0.2756,-0.9536,0.0237000000000001,0.0225,0.0428999999999999,0.1369,-0.9518,0.0668,-0.9102,0.5148,0.5954,0.563,-0.9028,-0.1776,0.1592,0.3306,0.133,0.9354,0.8562,0.1146,0.2992,0.2733,0.0497000000000001,0.3021,0.162,0.0938000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,0.4026,-0.4784,0.7328,-0.4108,0.854,0.589,-0.635,0.4771,0.198,0.0878000000000001,-0.6694,0.0945,0.0867,-0.5108,0.1002,-0.7654,0.2619,0.4858,0.75,0.9758,0.976,0.894,0.871,0.926,0.321,-0.3316,0.679,-0.6878,0.1828,0.4342,-0.4484,0.0952,0.0941000000000001,0.0953999999999999,-0.9558,0.3458,0.0178,0.9888,-1,0.9848,0.9578,0.8894,0.8976,0.4842,0.6014,0.6338,0.2006,0.1964,0.0929,0.3998,-0.3634,-0.6676,0.366,-0.0598,-0.4346,0.3256,0.3598,0.6202,-0.6028,-0.1784,-0.6632,0.4106,0.8348,-1,0.8666,0.5388,0.9974,1,0.9892,-0.2412,0.3944,0.8698,0.8758,0.8282,-0.4114,0.7687,0.907,0.956,-0.467,0.8696,0.8896,-0.8538,0.1791,0.0927,-0.5722,0.422,0.932,0.9906,-1,-0.7144,-0.2728,0.9272,-0.1818,0.63,0.6366,0.9718,0.9278,0.5966,0.1828,0.4032,0.2748,0.6292,0.3988,0.5326,0.0958000000000001,0.0960000000000001,0.0946,-0.615,0.0931999999999999,0.0894999999999999,0.0952,0.9516,-1,0.9732,0.6666,0.9962,0.9614,-1,0.9584,0.0942000000000001,0.5666,0.4064,0.4138,0.3318,0.3502,0.0918000000000001,-0.8878,-1,-0.755,-0.5896,0.0947,-0.705,-0.7224,0.8494,0.774,0.6286,-0.6206,-0.242,0.4502,-1,0.6164,0.9958,-1,0.4007,0.7834,0.7408,0.1769,0.2378,-0.0838,-0.6796,0.0881000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,0.1169,0.366,0.4357,0.1285,0.6402,0.3675,0.0952999999999999,0.1417,0.2308,-0.9516,0.0703,-0.9572,0.0232000000000001,0.1804,-0.9582,0.0947,-0.9438,0.0564,0.28,0.9154,0.9412,0.57,0.3914,0.6099,0.331,0.1817,0.4201,0.0479000000000001,0.0459000000000001,0.3029,0.1862,-0.953,-0.9542,-0.9538,0.1835,0.2962,0.3049,0.8422,0.9578,0.9258,0.7808,0.6536,0.659,0.4827,0.561,0.3864,0.2526,0.2296,0.0257000000000001,0.1181,0.1145,0.0678000000000001,0.2768,0.2324,0.0911999999999999,0.3015,0.2934,0.2134,0.1446,0.2732,-0.8272,0.0640000000000001,0.2726,0.7822,0.1952,-0.519,0.8214,0.8906,0.9288,-0.9018,-0.6126,0.4292,0.5666,0.5282,0.1172,0.3021,0.7024,0.6727,0.1162,0.5417,0.5615,0.0482,0.0488999999999999,0.0235000000000001,-0.9212,-0.4038,0.8472,0.9128,0.8494,-0.9362,-0.7156,0.799,0.2043,-0.2448,0.345,0.4036,0.6106,0.4135,0.0483,0.2982,0.2506,0.2143,0.3278,0.3663,-0.9594,-0.955,-0.9466,-0.7708,-0.9514,-0.949,-0.9052,0.7556,0.936,0.7928,-0.3362,0.8976,0.817,0.9604,0.936,0.0246999999999999,0.3583,0.3,0.2894,0.2773,0.2782,-0.955,0.0207999999999999,0.0222,0.0448999999999999,0.1411,-0.9536,0.0697000000000001,-0.9072,0.4834,0.612,0.5646,-0.8962,-0.2386,0.1198,0.3182,0.0436000000000001,0.935,0.8534,0.1144,0.3038,0.278,0.0447,0.3016,0.1678,0.0954999999999999,-0.9544,0.0949,NA,NA,NA,NA,NA,NA,NA,NA
154,0.2209,-1,0.6834,0.2223,0.5462,0.6072,-0.8076,0.2652,0.4165,0.0448999999999999,-0.8056,0.0478000000000001,0.0451999999999999,-0.4726,0.0461,0.1792,0.1409,-0.029,-1,-1,-1,-1,0.6385,0.8488,0.5391,0.3418,0.6603,0.0918000000000001,0.0929,0.512,0.3335,0.0506,0.0451999999999999,0.0483,-0.4834,-0.5356,-0.659,-1,-1,-1,0.784,0.6414,0.6526,0.7315,0.3894,0.6285,0.4472,0.416,0.0442,0.2261,0.2264,0.1491,0.4829,-0.3738,0.1881,0.5196,0.5206,0.3762,0.2588,0.486,-0.6162,0.0771999999999999,0.1928,-1,0.7184,-0.3436,-1,0.8936,-1,-1,-1,-1,0.5084,-1,-0.7272,0.5115,0.6596,0.8914,0.2192,0.797,0.809,0.0911,0.0945,0.0472999999999999,-0.5684,-1,-1,-1,0.95,-1,-1,-1,-0.6084,-1,-1,0.9143,0.826,0.6724,0.0873999999999999,0.5099,0.4519,0.3715,0.5528,0.6039,0.0459000000000001,0.0450999999999999,0.0498000000000001,0.2231,0.0454000000000001,0.0442,-0.7182,-1,-1,-1,-1,-1,0.9514,-1,-1,0.0462,0.604,0.5177,0.5174,0.4828,0.4794,0.0477000000000001,0.0487,0.0459000000000001,0.0936999999999999,0.2689,0.0471999999999999,0.1336,-1,-1,-1,-1,0.1379,-1,-1,-1,-1,-1,-1,0.2179,0.5223,0.4783,0.0933999999999999,0.5128,0.2991,0.1843,0.0448,-0.7456,0.0443,NA,NA,NA,NA,NA,NA,NA
155,0.8068,0.262,-0.311,-0.3368,0.8266,-0.3376,0.6372,0.4438,-0.7014,-1,0.071,-1,-1,0.7522,-1,-0.5024,-1,0.281,0.9402,0.9912,0.995,0.4488,0.165,0.357,-0.9262,0.4936,-0.1536,-1,0.5106,-0.822,0.1432,-1,-1,-1,0.8962,-0.7104,-0.8962,0.9084,1,0.9752,0.995,0.7724,0.788,0.828,0.7856,0.0688,0.1528,0.1954,0.6522,0.59,-0.31,-1,0.7014,-0.3614,-0.5588,0.505,0.8946,-0.0662,0.7938,0.5312,-0.6326,-0.1428,0.5868,1,0.873,-0.5088,0.9252,0.9832,1,0.2112,0.4228,0.3726,0.8818,0.9262,0.6734,0.6898,0.6962,0.9348,0.00219999999999998,0.8898,0.3044,-1,0.4966,0.2838,-0.6826,-0.3178,0.9544,0.994,0.9474,0.3992,0.158,0.898,-0.3926,0.9954,0.4344,0.2736,0.9982,-0.1832,0.5232,-0.1316,-0.4368,0.2278,-0.4278,0.1728,-1,-1,-1,0.951,-1,-1,0.5936,0.5572,0.9996,1,0.9636,0.971,0.9986,0.9962,1,0.6485,0.3558,-0.163,-0.1772,0.3088,-0.7226,-1,0.2768,-1,0.6592,0.8532,-1,-1,0.628,0.1964,0.9996,0.9978,-1,0.7788,0.9904,0.4722,0.9514,1,0.991,0.7276,0.2152,0.0411999999999999,0.4574,-0.25,-0.6256,0.908,-1,0.6468,-1,0.563,NA,NA,NA,NA,NA,NA
156,0.6452,0.1408,0.7226,-1,0.2006,0.2694,0.4154,0.6974,0.1194,-1,0.6846,-1,-1,0.448,-1,-1,-1,1,0.9914,0.9756,0.9818,0.9258,0.952,0.9856,-0.9784,-0.5714,0.4012,-1,-1,0.5812,0.0840000000000001,-1,-1,-1,0.759,0.7916,0.7604,0.995,0.9978,0.9876,0.8852,0.6948,0.7462,-0.0372,0.0676000000000001,-0.93,-0.1504,0.6146,-1,0.1256,-0.5776,-1,0.8458,0.2154,-0.4506,-0.1122,0.2654,0.4224,0.3206,0.4494,0.4326,1,0.976,0.9072,0.284,0.8396,0.9704,0.9612,0.9896,0.207,0.1276,1,0.975,0.7772,0.8352,0.966,0.9806,0.9236,-0.1796,0.0145999999999999,0.5228,0.317,0.4896,-0.6518,-0.1224,0.7962,0.947,0.9602,0.8884,0.247,0.0766,0.7826,-0.5894,0.9868,0.9818,0.9484,0.7044,0.3668,-1,0.2702,0.2528,0.4896,0.192,0.3554,-1,-1,-1,0.4356,-1,-1,0.467,0.9954,0.991,0.985,0.972,0.965,0.9528,0.9946,0.9756,-1,-0.1652,-0.3622,0.1752,-0.5424,0.5976,-1,-1,-1,0.5556,-0.1254,-1,0.1134,0.0484,0.9808,0.5642,0.5296,-1,0.5716,0.41,0.1174,0.9472,0.9894,0.9218,0.6394,0.9644,0.5956,-1,-0.3296,-0.0536,0.0862000000000001,-1,0.8398,-1,0.28,0.8748,NA,NA,NA,NA,NA
157,0.7838,0.1566,0.9722,-1,0.5086,0.8392,0.2992,0.6092,0.8924,-1,0.6542,-1,-1,0.7494,-1,-1,-1,0.9988,0.9936,0.9968,0.9792,0.95,0.932,1,-0.917,-1,0.884,-1,-1,0.9378,-0.2448,-1,-1,-1,0.7782,0.3732,0.5086,1,0.9958,0.9784,0.9382,0.9536,0.957,0.2174,0.2814,0.3704,0.1502,-0.086,-1,0.374,-0.3188,-1,0.7024,0.1702,-0.1782,0.2764,0.4308,0.3726,0.7264,0.0209999999999999,-1,0.997,0.9954,0.987,0.1902,0.7124,0.9982,0.9738,0.9844,0.4924,-0.7626,0.9964,1,0.9802,0.7742,0.9432,0.9938,0.9664,0.1172,0.0804,0.8258,0.5086,0.5978,-0.5758,-0.2794,0.1614,0.997,0.9634,0.8826,-0.0478,0.3588,0.7578,-1,0.9938,0.9712,0.9972,0.594,0.4206,-1,0.6352,0.9042,0.1126,0.7292,0.8808,-1,-1,-1,0.7582,-1,-1,0.7628,0.9774,0.9856,0.9992,0.9818,0.9636,0.8748,0.991,0.9548,-1,0.0758000000000001,0.618,0.8518,-0.2072,0.969,-1,-1,-1,0.7338,0.3444,-1,-1,0.7316,0.9674,0.945,0.8654,-1,0.6572,0.5294,0.0266,0.8928,0.996,0.9346,0.0736000000000001,0.9606,0.6736,-1,-0.3432,0.8792,0.3754,-1,0.5696,-1,-1,0.9686,0.0582,NA,NA,NA,NA
158,0.3578,0.3004,0.9962,0.4486,0.9994,0.9792,0.1486,0.916,0.9572,-1,0.1694,-1,0.3168,0.5456,-1,-0.5672,-0.2744,0.9642,0.9836,0.9984,1,0.9986,0.839,0.9994,0.835,0.2014,0.9866,0.0704,-0.1668,0.9836,0.656,-1,-1,-1,0.2952,0.7214,0.6452,1,1,1,1,0.9992,0.9996,0.9834,0.9976,0.9756,0.9356,0.9732,0.3299,0.8787,0.6762,0.0722,0.985,0.8336,0.5764,0.9338,0.9756,0.9794,0.5256,0.8672,0.107,0.9522,0.9878,1,0.999,0.6942,1,0.9982,1,-0.5282,0.1884,0.9992,0.999,0.9988,0.5114,0.8724,0.999,0.9868,0.566,0.9938,0.9892,-0.4476,0.00180000000000002,0.3217,-0.4678,0.8136,1,1,1,-1,-0.173,1,0.1268,0.7516,0.9874,0.9994,1,0.9636,-0.1368,0.9638,0.9744,0.6992,0.8836,0.9734,-1,-0.5424,-1,0.3656,-1,-1,-0.4798,0.9994,-1,1,0.5916,0.9478,1,1,1,0.3355,0.945,0.9786,0.9894,0.912,0.9864,-1,-0.5918,-1,0.5454,0.4872,-1,-0.1892,-0.981,0.9972,0.998,0.9972,-0.427,0.78,0.9546,0.984,0.1958,0.7516,1,0.4814,0.906,0.8968,-0.201,0.6136,0.8866,0.2132,-1,-0.4504,-1,-1,0.9938,0.9922,0.996,NA,NA,NA
159,-1,-1,0.9664,-1,0.5692,0.4704,-1,-1,0.4232,-1,-1,-1,0.9624,0.9146,-1,-1,-1,0.5848,0.9972,0.9766,0.99,0.9758,0.9786,1,-1,-1,0.701,-1,-1,0.941,0.8388,-1,-1,-1,0.9878,-1,0.4288,0.9978,1,1,1,0.8618,0.886,0.8226,0.9298,0.9322,0.9826,0.9956,-1,-1,-1,-1,0.9994,-1,-1,0.967,0.9946,0.9836,0.984,0.9938,-1,0.1812,0.7182,1,0.9416,0.6216,0.9336,0.9582,1,0.9586,0.542,0.2344,0.923,0.966,0.9234,0.992,1,1,-1,0.8502,0.9766,-1,0.5436,0.9634,-1,-1,0.9258,0.9746,0.957,-1,-1,0.9886,-1,0.983,0.9638,0.886,0.9988,0.9016,-1,0.5324,-1,-1,-1,0.9322,-1,-1,-1,1,-1,-1,0.9694,0.8526,0.9884,1,0.0871999999999999,0.8652,0.9996,1,1,-1,-0.023,0.4606,0.6636,0.4978,0.8704,-1,-1,-1,0.9968,0.9048,-1,-1,-1,0.9196,1,0.9984,-1,0.9954,0.999,0.82,0.806,1,0.9976,0.977,0.5074,0.6786,-1,-1,0.596,0.995,-1,0.9186,-1,-1,0.971,0.9814,0.9996,0.9136,NA,NA
160,-1,0.8302,0.999,-1,-0.0334,0.9982,-1,-1,0.9988,-1,0.937,-1,-1,0.971,-1,-1,-1,0.9974,0.9768,1,0.9906,0.9992,0.9838,1,0.9784,-1,0.9966,0.9832,-1,0.9992,0.7192,-1,-1,-1,0.9878,-1,-1,1,0.9774,0.997,1,0.9982,0.9992,0.9336,0.955,0.9798,0.9342,0.988,-1,-1,0.9186,0.8236,0.9922,0.8954,0.9564,0.5458,0.9216,0.7624,0.6988,0.9826,-1,0.985,1,1,0.9754,-1,1,1,0.9444,0.934,-1,0.968,1,0.9778,0.6434,0.9844,0.9996,0.9856,-1,0.8496,0.9968,0.9398,0.9266,0.8378,-1,0.3642,1,0.9998,0.9444,-1,0.6696,0.9948,-1,0.9976,0.9872,1,0.9914,0.9778,-1,0.9768,0.9978,-1,0.9962,0.994,-1,-1,-1,0.8692,-1,-1,-1,0.9732,0.986,1,0.9948,0.999,0.9368,0.9994,0.9992,-1,0.926,0.9872,0.9932,0.9722,1,-1,-1,-1,-1,0.836,-1,-1,-1,0.9932,1,0.9998,-1,0.9634,0.9802,0.273,0.932,1,0.8276,0.9764,0.9416,0.988,-1,0.1458,0.9994,0.9792,-1,-1,-1,-1,0.9988,0.982,0.9784,0.9908,0.9998,NA
