Genome,715_P2_30-34,716_E1_30-34,716_P2_20-24,717_P3_1-5,717_P2_20-24,711_S-1-D,712_P-3-D,713_P-1-X1,717_E2_1-5,712_E-1-X,716_S2_1-5,712_P-3-S,712_E-3-M,717_S2_10-14,713_CPON1-2-D,715_S3_30-34,714_P1_30-34,713_CPON1-1-S,713_E-1-D,714_E1_1-5,715_P1_10-14,717_S3_10-14,713_CPN1-2-M,713_CPN1-1-S,711_P-2-S,713_S-1-X1,713_E-2-M,716_P2_1-5,713_E-2-X1,714_P3_40-44,713_CPN1-2-D,712_P-1-M,716_E2_1-5,716_P3_30-34,716_S1_20-24,711_E-2-M,717_S3_1-5,713_E-1-X2,716_S1_10-14,713_E-1-M,714_S2_20-24,715_P2_10-14,715_P1_20-24,713_S-3-M,713_E-3-M,712_E-2-D,713_CPON1-2-X2,713_E-3-X1,711_P-1-S,717_E2_20-24,713_S-2-D,714_S1_5-9,714_P1_40-44,713_C-1-S,713_CPON1-1-D,714_E2_1-5,713_P-3-X1,716_E3_30-34,713_S-3-D,716_S3_20-24,713_E-1-X0,714_E1_30-34,716_E2_20-24,716_E3_1-5,713_CPON1-2-X1,714_S2_1-5,716_P1_1-5,714_P3_50-54,712_P-2-M,714_E2_5-9,714_S1_10-14,712_E-1-D,714_S3_10-14,715_S1_30-34,715_P3_1-5,714_S1_30-34,712_E-3-S,713_S-3-X2,717_E1_30-34,717_E3_30-34,713_CPON2-1-X1,717_E1_1-5,713_CPON2-1-M,717_S2_30-34,713_CPON1-1-X1,713_CPN1-2-S,713_S-1-M,715_E2_1-5,715_E3_10-14,716_S3_10-14,717_P1_1-5,716_S3_30-34,714_P3_70-74,711_E-1-D,713_CPON2-1-X0,715_E3_1-5,715_P2_20-24,717_E2_10-14,713_CPN1-1-X2,714_E2_20-24,715_E2_30-34,711_P-3-M,713_S-1-D,715_P3_10-14,713_C-2-D,715_E3_20-24,716_P3_20-24,713_P-3-M,715_P1_1-5,711_S-3-M,713_S-3-X0,713_S-2-X0,712_P-3-M,713_CPN2-1-D,711_E-1-S,713_CPON2-1-D,716_S2_10-14,715_E1_20-24,715_S2_10-14,713_S-2-S,717_P2_10-14,711_S-2-M,716_E3_10-14,715_E2_20-24,711_S-1-M,717_S2_20-24,713_C-1-D,714_S3_20-24,713_E-2-D,713_E-2-X2,712_S-2-D,717_E3_20-24,715_S2_20-24,712_E-3-X,713_E-3-S,715_P2_1-5,713_S-3-X1,712_E-2-M,711_E-2-S,713_S-1-X2,713_CPN1-1-M,713_E-1-S,713_CPN1-1-X0,713_S-2-M,713_CPN1-1-X1,715_S2_30-34,713_CPON1-2-M,712_S-3-S,714_E1_5-9,711_P-1-M,714_S3_40-44,713_E-3-X2,711_P-3-S,714_S1_40-44,711_E-2-D,713_CPN1-1-X4,713_CPON1-1-M,711_P-2-D,711_S-2-D,713_C-1-X1,713_E-3-D,714_S2_5-9,716_P1_10-14,715_P1_30-34,714_E1_20-24,711_E-3-S,712_E-1-M,715_S1_10-14,717_P3_20-24,715_E2_10-14,711_E-1-M,716_S2_30-34,713_C-2-X0,714_P1_20-24,712_E-2-S,716_E1_20-24,713_CPON1-1-X0,711_P-1-D,713_CPN2-1-X1,712_E-2-X,713_C-2-M,713_C-1-X0,712_S-3-X,712_P-2-S,717_P1_20-24,713_CPON1-2-X0,713_CPN1-2-X1,716_E1_1-5,716_P3_1-5,713_CPN2-1-X0,715_S1_20-24,713_E-1-X1,715_E1_1-5,713_S-1-X0,716_E1_10-14,717_E1_10-14,714_S2_40-44,714_S1_1-5,715_S3_20-24,716_S1_30-34,713_CPN1-2-X0,713_CPN1-1-D,712_E-3-D,716_S1_1-5,712_S-1-M,712_S-1-X,713_E-3-X0,713_C-1-M,712_S-3-D,717_S3_20-24,713_E-2-S,714_P3_60-64,711_E-3-D,713_S-3-S,714_S3_1-5,715_S1_1-5,715_P3_20-24,717_S2_1-5,717_P3_10-14,716_S2_20-24,712_S-1-S,714_S1_20-24,712_S-1-D,715_E1_30-34,714_P3_30-34,712_S-2-X,713_C-2-X1,713_CPN1-2-X2,714_S3_5-9,717_E3_1-5,714_S3_30-34,717_P2_1-5,712_P-1-D,711_P-3-D,712_P-1-S,716_E2_10-14,712_P-2-D,716_P3_10-14,713_CPON2-1-S,713_E-2-X0,711_P-2-M,716_P1_30-34,713_CPN2-1-S,715_P3_30-34,717_E3_10-14,711_E-3-M,713_C-2-S,715_E3_30-34,713_S-1-S,713_CPN2-1-M,716_P2_30-34,717_P1_10-14,711_S-1-S,716_P2_10-14
Palsa.None.R2.T0.JGI.BFC.metaspades_bin.96_88.84_2.56,0.0,0.0,0.0,4.0196886,0.0,0.0,0.0,0.0,0.0,0.0,0.76055187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.686336500000001,0.0,3.7640152000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33925298,0.0,0.0,0.0,0.0,0.0,0.42685825,0.0,0.0,0.0,0.0,1.123117,0.3114027,0.0,0.0,0.0,0.0,0.0,4.44859,0.0,0.0,0.0,0.0,0.0,0.7594463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.688267,0.0,0.50113904,0.0,0.0,0.0,0.0,0.0,0.79899764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72044885,0.0,0.0,0.5366995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6913169999999997,0.0,0.0,4.708035,0.0,17.284481,0.0,0.0,0.0,0.11021418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.381341,0.0,0.0,0.0,1.2885901000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8629837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6757160000000004,0.45969656,0.0,0.0,0.0,0.0,1.053836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.136623,0.0,0.0,0.0,0.0,0.101054385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1512986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07601528,0.115214996,0.0,0.31889132,0.0,0.32848078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5476896,0.0,0.0,0.0,0.0,0.0,4.4762216,0.0,0.0,0.587493,1.1669873,0.0,0.0,0.0,2.6820307,0.0,0.0,0.0,0.20252924,0.0,0.0,8.407774,0.0,0.0,0.0,0.0
Palsa.None.R2.T0.JGI.BFC.metaspades_bin.97_73.23_1.91,0.0,0.0,0.0,1.8344767,0.0,0.0,0.0,0.0,0.0,0.0,7.3252015,0.43770763,0.0,0.0,0.0,0.0,0.0,0.22625579,0.0,0.0,2.1011658,0.0,0.0,0.0,0.347508,0.0,0.0,0.4548648,0.0,0.0,0.0,0.33772959999999996,0.0,0.0,0.0,0.0,1.2422478000000001,0.0,0.0,0.0,0.0,0.9657351999999999,3.1546790000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49040559999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6569129,0.0,0.7995793000000001,0.0,0.0,0.0,0.0,0.0,0.11183961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3245162,0.0,0.0,0.0,0.0,0.77873194,0.0,0.0,0.0,0.2260887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5553029,0.0,0.0,0.0,0.18102977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0071405,0.0,0.062428262000000005,0.0,0.0,0.97081167,0.0,0.0,0.0,0.23963627,0.0,0.0,0.0,0.0,0.0,1.0002087,0.105246484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2529465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07789273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60899395,2.166548,0.0,1.0659891000000001,0.0,0.14457265,0.0,0.082609825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1507403999999999,0.0,0.0,0.5240474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10199932,0.0,0.4532454000000001,0.11553626,0.057823405
Palsa.Unlabelled.R1.T1.F1.trimmomatic.megahit_bin.45_71.69_6.46,0.0,0.0,0.0,0.15730144,0.0,0.0,0.0,0.0,0.0,0.0,0.16979398,1.3472184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1082108999999998,0.0,0.0,0.18508524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18422237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32698974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08258601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27173132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30150178,0.47402665,0.0,0.0,0.0,0.0,0.08577784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1910799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3079031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19731845,0.0,0.0,0.0,0.0,0.0,0.9630253000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11038685,0.0,0.08828317,0.0,0.0,2.5229573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07409455,0.0,0.0,0.0,0.60023606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47101876,0.0,0.0,1.5808274,0.0,0.0,0.19709286,0.0,0.0,0.0,0.0,0.0,0.7453062,0.0,0.0,0.0,0.0,0.0,0.15205355,0.0,0.0,0.0,0.0
Palsa.Unlabelled.R1.T2.F2.JGI.BFC.metaspades_bin.21_98.78_0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06928577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22290812,0.0,0.0,0.0,0.0,0.0,0.29072437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078221716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1288369,0.0,0.0,0.0,0.2247288,0.0,0.0,0.0,0.0,0.0,0.0,0.16428639,0.0,0.0,0.0,0.0
Palsa.Unlabelled.R1.T2.F2.JGI.BFC.metaspades_bin.30_76.90_0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palsa.Unlabelled.R1.T2.F2.JGI.BFC.metaspades_bin.34_83.32_1.69,0.0,0.0,0.0,1.7077056000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53803366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14620183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9487702999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1063693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27571067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15688407,0.0
Palsa.Unlabelled.R1.T2.F2.trimmomatic.metaspades_bin.31_96.00_1.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palsa.Unlabelled.R1.T2.F3.trimmomatic.metaspades_bin.27_81.74_0.87,0.0,0.0,0.0,1.344762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9044333,0.0,0.0,0.0,0.0,0.0,0.68611455,0.0,0.0,0.7575479,0.0,0.0,0.0,0.8198968000000001,0.0,0.0,1.0103799999999998,0.0,0.0,0.0,0.59097624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37356332,0.17275612,0.0,0.0,0.0,0.0,0.0,4.838908999999999,0.0,0.0,0.0,0.0,0.0,1.3003396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5046358,0.0,0.45465407,0.0,0.0,0.0,0.0,0.0,2.1947577000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3024322999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65555483,0.0,1.1984476,0.0,0.0,0.36707080000000003,0.0,1.3508989,0.0,0.0,0.0,0.6819527,1.0790567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1671968,0.0,0.0,0.0,0.743829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8639388000000001,0.0,0.0,0.0,0.0,0.0,2.0176108,0.0,0.0,0.0,0.35870440000000003,0.0,0.0,0.0,0.0,0.0,3.2406962000000004,0.13669555,0.0,0.0,0.0,0.0,0.38045138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.961721400000001,0.0,0.0,0.0,0.0,0.5476270999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07451735,0.0,1.5567361000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5897741999999999,0.0,0.0,4.0529256,0.0,0.0,2.245967,5.084511,0.0,0.0,0.0,0.10383667,0.0,0.0,0.0,0.0,0.0,0.0,3.1782115,0.0,0.31205648,0.0,0.45693922
Palsa.Unlabelled.R1.T3.F1.JGI.BFC.metaspades_bin.12_70.80_5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Palsa.Unlabelled.R1.T3.F1.JGI.BFC.metaspades_bin.21_93.08_3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
